id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression
2194e9dd-089b-44f8-a5c7-60436a00f0f9,1,3857292,1,00:00,0,0,35,Starting XI,1,795,Costa Rica,1,Regular Play,795,Costa Rica,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
1247d52e-3c53-4106-bcf9-36c14a0c352d,2,3857292,1,00:00,0,0,35,Starting XI,1,795,Costa Rica,1,Regular Play,770,Germany,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
5ba53280-4efe-4482-b727-1328f6654d2a,3,3857292,1,00:00,0,0,18,Half Start,1,795,Costa Rica,1,Regular Play,795,Costa Rica,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,b6022b2a-b0ae-4fe1-8831-7a200769b9a9,,,,,,,,,,,,,,,,,,,,,,,
b6022b2a-b0ae-4fe1-8831-7a200769b9a9,4,3857292,1,00:00,0,0,18,Half Start,1,795,Costa Rica,1,Regular Play,770,Germany,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5ba53280-4efe-4482-b727-1328f6654d2a,,,,,,,,,,,,,,,,,,,,,,,
89222d44-fc73-41a2-942f-dc837959873f,5,3857292,1,00:00:00.242,0,0,30,Pass,2,770,Germany,9,From Kick Off,770,Germany,5562,Thomas Müller,23,Center Forward,61.0,40.1,40.1,36.2,,,1.388327,false,false,,,3167,Antonio Rüdiger,21.260761,-2.9571116,1,Ground Pass,false,false,false,,,false,,,,false,false,0.01375181,0.0068286974,0.006923113,0.010171386,0.009690916,4.804702E-4,0.006442643,,,65,Kick Off,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3119a018-492d-4929-b866-5812c63afe7f,,,,,,,,,,,,,,,,,,0.9984111786,,,,,
3119a018-492d-4929-b866-5812c63afe7f,6,3857292,1,00:00:01.630,0,1,42,Ball Receipt*,2,770,Germany,9,From Kick Off,770,Germany,3167,Antonio Rüdiger,5,Left Center Back,40.1,36.2,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,89222d44-fc73-41a2-942f-dc837959873f,,,,,,,,,,,,,,,,,,,,,,,
9eadc5d3-292a-462b-a1bd-a34fac5fb6a9,7,3857292,1,00:00:01.630,0,1,43,Carries,2,770,Germany,9,From Kick Off,770,Germany,3167,Antonio Rüdiger,5,Left Center Back,40.1,36.2,39.8,36.4,,,1.002377,false,false,,,,,,,,,,,,,,false,,,,false,false,0.01375181,0.01375181,0.0,0.010600103,0.010171386,4.287167E-4,-4.287167E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"3119a018-492d-4929-b866-5812c63afe7f, ba04d768-1ca4-4271-a1c3-4a8466e4081f",,,,,,,,,,,,,,,,,,,,,,,
ba04d768-1ca4-4271-a1c3-4a8466e4081f,8,3857292,1,00:00:02.632,0,2,30,Pass,2,770,Germany,9,From Kick Off,770,Germany,3167,Antonio Rüdiger,5,Left Center Back,39.8,36.4,40.6,58.5,,,1.427964,false,false,,,5579,Joshua Kimmich,22.114475,1.534613,1,Ground Pass,false,false,false,,,false,,,,false,false,0.014422604,0.01375181,6.707935E-4,0.010237986,0.010600103,-3.621168E-4,0.0010329103,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,57c5e916-d8a1-4dbc-8080-0ac9b320bf32,,,,,,,,,,,,,,,45,Midfield third - Center - To right - Short - Ground Pass,0.988581584,0.9953124523,,,,,
57c5e916-d8a1-4dbc-8080-0ac9b320bf32,9,3857292,1,00:00:04.060,0,4,42,Ball Receipt*,2,770,Germany,9,From Kick Off,770,Germany,5579,Joshua Kimmich,2,Right Back,40.6,58.5,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ba04d768-1ca4-4271-a1c3-4a8466e4081f,,,,,,,,,,,,,,,,,,,,,,,
1f2f0b53-180e-4838-8c2b-3755c39b5928,10,3857292,1,00:00:04.060,0,4,43,Carries,2,770,Germany,9,From Kick Off,770,Germany,5579,Joshua Kimmich,2,Right Back,40.6,58.5,47.2,62.2,,,1.662737,false,false,,,,,,,,,,,,,,false,,,,false,false,0.014721392,0.014422604,2.987878E-4,0.010481294,0.010237986,2.43308E-4,5.54798E-5,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"57c5e916-d8a1-4dbc-8080-0ac9b320bf32, 6e4dd6da-2414-4c83-96ac-627641a5604e",,,,,,,,,,,,,,,,,,,,,,,
6e4dd6da-2414-4c83-96ac-627641a5604e,11,3857292,1,00:00:05.723,0,5,30,Pass,2,770,Germany,9,From Kick Off,770,Germany,5579,Joshua Kimmich,2,Right Back,47.2,62.2,89.9,45.4,,,3.252049,false,false,,,5562,Thomas Müller,45.886055,-0.3748407,3,High Pass,false,false,false,,,false,,,,false,false,0.010642399,0.014721392,-0.0040789926,0.0077268905,0.010481294,-0.0027544037,-0.0013245889,9,Incomplete,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9cfa88ad-5dfd-4e8b-b55f-d275f7ad3e56, bafaa0f7-b9c0-484e-9788-29d6bec2a22e",,,,,,,,,,,,,,,9,Midfield third - Right - Forwards - Long - High Pass,0.9565459566,0.2349352092,,,,,
bafaa0f7-b9c0-484e-9788-29d6bec2a22e,12,3857292,1,00:00:08.975,0,8,42,Ball Receipt*,2,770,Germany,9,From Kick Off,770,Germany,5562,Thomas Müller,23,Center Forward,91.7,43.8,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6e4dd6da-2414-4c83-96ac-627641a5604e,,,,,,,,,,,,,,,,,,,,,,,
d581504b-18db-46f7-bac2-c5dfa27958bf,13,3857292,1,00:00:08.975,0,8,4,Duel,2,770,Germany,9,From Kick Off,770,Germany,5562,Thomas Müller,23,Center Forward,89.9,45.4,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,10,Aerial Lost,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9cfa88ad-5dfd-4e8b-b55f-d275f7ad3e56,,,,,,,,,,,,,,,,,,,,,,,
9cfa88ad-5dfd-4e8b-b55f-d275f7ad3e56,14,3857292,1,00:00:08.975,0,8,9,Clearance,2,770,Germany,9,From Kick Off,795,Costa Rica,5582,Celso Borges Mora,9,Right Defensive Midfield,30.2,34.7,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.0077268905,0.010481294,-0.0027544037,0.010642399,0.014721392,-0.0040789926,0.0013245889,,,,,,,37,Head,,,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"6e4dd6da-2414-4c83-96ac-627641a5604e, d581504b-18db-46f7-bac2-c5dfa27958bf",,,,,,,,,,,,,,,,,,,,,,,
78eec960-00c3-4659-916e-a13b3762904b,15,3857292,1,00:00:11.081,0,11,30,Pass,2,770,Germany,9,From Kick Off,795,Costa Rica,108340,Brandon Aguilera Zamora,21,Left Wing,36.8,26.0,52.5,27.4,,,1.831552,false,false,,,5595,Johan Alberto Venegas Ulloa,15.762297,0.08893674,3,High Pass,false,false,false,,,false,,,,false,false,0.009294461,0.0077268905,0.001567571,0.025111146,0.010642399,0.014468747,-0.012901176,77,Unknown,66,Recovery,,,37,Head,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,46d13f48-2c4f-4d92-8f15-d22bd48842ae,,,,,,,,,,,,,,,48,Defensive third - Center - Forwards - Short - Ground Pass,0.9887959481,,,,,,
31e01066-56b6-417b-a76e-e1d2cc2dbf78,16,3857292,1,00:00:12.735,0,12,40,Injury Stoppage,2,770,Germany,9,From Kick Off,795,Costa Rica,5582,Celso Borges Mora,9,Right Defensive Midfield,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
698bb614-26a8-4945-909c-deafc0bd5bb9,17,3857292,1,00:00:12.764,0,12,40,Injury Stoppage,2,770,Germany,9,From Kick Off,770,Germany,6322,Niklas Süle,3,Right Center Back,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
46d13f48-2c4f-4d92-8f15-d22bd48842ae,18,3857292,1,00:00:12.913,0,12,42,Ball Receipt*,2,770,Germany,9,From Kick Off,795,Costa Rica,5595,Johan Alberto Venegas Ulloa,23,Center Forward,50.6,27.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,78eec960-00c3-4659-916e-a13b3762904b,,,,,,,,,,,,,,,,,,,,,,,
a774a90b-c950-45b8-9403-3b54847397bb,19,3857292,1,00:00:43.729,0,43,41,Referee Ball-Drop,3,795,Costa Rica,5,Other,795,Costa Rica,,,,,42.5,27.4,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
6881d374-08c4-4e7e-9724-68fef82add56,20,3857292,1,00:00:43.905,0,43,41,Referee Ball-Drop,4,770,Germany,5,Other,770,Germany,,,,,77.6,52.7,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
6e2472e9-a749-4163-a205-92efeeaf6d49,21,3857292,1,00:00:44.727,0,44,30,Pass,4,770,Germany,5,Other,770,Germany,39565,Jamal Musiala,19,Center Attacking Midfield,77.6,52.7,109.6,41.0,,,2.674819,false,false,,,,,34.071835,-0.35052627,1,Ground Pass,false,false,false,,,false,,,,false,false,0.011742005,0.010642399,0.001099606,0.00977171,0.0077268905,0.0020448198,-9.452137E-4,74,Injury Clearance,66,Recovery,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,20,Midfield third - Right - Forwards - Short - High Pass,0.4625552191,0.3880189359,,,,,
bb2dc7db-891e-4a14-b20a-bf9ef808b550,22,3857292,1,00:00:47.610,0,47,2,Ball Recovery,5,795,Costa Rica,6,From Counter,795,Costa Rica,5597,Keylor Navas Gamboa,1,Goalkeeper,10.7,39.1,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
36357157-3ef5-490c-8c10-f1ff46e561f9,23,3857292,1,00:00:47.610,0,47,43,Carries,5,795,Costa Rica,6,From Counter,795,Costa Rica,5597,Keylor Navas Gamboa,1,Goalkeeper,10.7,39.1,14.7,41.6,,,16.307133,false,false,,,,,,,,,,,,,,false,,,,false,false,0.009932947,0.009294461,6.384859E-4,0.011442337,0.025111146,-0.013668809,0.014307295,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"68c8fdb2-e197-4685-a807-3b1d19a3f204, bb2dc7db-891e-4a14-b20a-bf9ef808b550",,,,,,,,,,,,,,,,,,,,,,,
68c8fdb2-e197-4685-a807-3b1d19a3f204,24,3857292,1,00:01:03.917,1,3,30,Pass,5,795,Costa Rica,6,From Counter,795,Costa Rica,5597,Keylor Navas Gamboa,1,Goalkeeper,14.7,41.6,61.9,62.2,,,3.601603,false,false,,,5582,Celso Borges Mora,51.499516,0.41152096,3,High Pass,false,false,false,,,false,,,,false,false,0.008027114,0.009932947,-0.0019058334,0.009684149,0.011442337,-0.001758188,-1.476454E-4,,,,,,,68,Drop Kick,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,f3d9bcd1-a5b4-4c43-a727-862ebe349dbe,,,,,,,,,,,,,,,14,Defensive third - Center - Forwards - Long - High Pass,0.9980864257,0.3544539511,,,,,
f3d9bcd1-a5b4-4c43-a727-862ebe349dbe,25,3857292,1,00:01:07.519,1,7,42,Ball Receipt*,5,795,Costa Rica,6,From Counter,795,Costa Rica,5582,Celso Borges Mora,9,Right Defensive Midfield,61.9,62.2,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,68c8fdb2-e197-4685-a807-3b1d19a3f204,,,,,,,,,,,,,,,,,,,,,,,
aa1d1585-6ee6-4001-a9fe-75dcf6b56bb1,26,3857292,1,00:01:07.519,1,7,30,Pass,5,795,Costa Rica,6,From Counter,795,Costa Rica,5582,Celso Borges Mora,9,Right Defensive Midfield,61.9,62.2,75.8,68.6,,,1.768186,false,false,,,5581,Joel Nathaniel Campbell Samuels,15.302614,0.43149495,2,Low Pass,false,false,false,,,false,,,,false,false,0.017687403,0.008027114,0.009660289,0.010035888,0.009684149,3.517391E-4,0.00930855,,,,,,,37,Head,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,33636f66-4119-46a9-9021-59a6bfa73808,,,,,,,,,,,,,,,17,Midfield third - Right - Forwards - Short - Ground Pass,0.979309918,0.4001277685,,,,,
9bca3d15-5bea-4ded-a353-2571d6e725a1,27,3857292,1,00:01:09.200,1,9,17,Pressure,5,795,Costa Rica,6,From Counter,770,Germany,12034,David Raum,6,Left Back,44.6,11.9,,,,,2.664929,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"33636f66-4119-46a9-9021-59a6bfa73808, 44ff4fe7-29ec-4aaa-9753-7a28652d438d",,,,,,,,,,,,,,,,,,,,,,,
33636f66-4119-46a9-9021-59a6bfa73808,28,3857292,1,00:01:09.287,1,9,42,Ball Receipt*,5,795,Costa Rica,6,From Counter,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,17,Right Wing,75.8,68.6,,,,,,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9bca3d15-5bea-4ded-a353-2571d6e725a1, aa1d1585-6ee6-4001-a9fe-75dcf6b56bb1",,,,,,,,,,,,,,,,,,,,,,,
44ff4fe7-29ec-4aaa-9753-7a28652d438d,29,3857292,1,00:01:09.287,1,9,43,Carries,5,795,Costa Rica,6,From Counter,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,17,Right Wing,75.8,68.6,74.8,70.7,,,2.654607,true,false,,,,,,,,,,,,,,false,,,,false,false,0.017103376,0.017687403,-5.840268E-4,0.009568121,0.010035888,-4.67767E-4,-1.162598E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"33636f66-4119-46a9-9021-59a6bfa73808, 3e0fa33f-6f25-4b89-8fa4-84f9d73ca73c, 9bca3d15-5bea-4ded-a353-2571d6e725a1, f8fcb600-622c-4bfc-a89b-fa43e8a00602",,,,,,,,,,,,,,,,,,,,,,,
3e0fa33f-6f25-4b89-8fa4-84f9d73ca73c,30,3857292,1,00:01:11.942,1,11,39,Dribbled Past,5,795,Costa Rica,6,From Counter,770,Germany,12034,David Raum,6,Left Back,45.3,9.4,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"44ff4fe7-29ec-4aaa-9753-7a28652d438d, f8fcb600-622c-4bfc-a89b-fa43e8a00602",,,,,,,,,,,,,,,,,,,,,,,
f8fcb600-622c-4bfc-a89b-fa43e8a00602,31,3857292,1,00:01:11.942,1,11,14,Dribble,5,795,Costa Rica,6,From Counter,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,17,Right Wing,74.8,70.7,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.012807841,0.017103376,-0.0042955345,0.01150026,0.009568121,0.0019321386,-0.006227673,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,3e0fa33f-6f25-4b89-8fa4-84f9d73ca73c,,,,,,,,,,,,,,,,,,,,,,,
04c0579a-52a9-443d-b09a-ef7a8eaf13b2,32,3857292,1,00:01:12.334,1,12,17,Pressure,5,795,Costa Rica,1,Regular Play,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,17,Right Wing,74.8,68.8,,,,,0.619898,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5559b2ac-e367-45a8-84b9-789914212231, 5d60615e-6773-4356-96c1-346630aa986f",,,,,,,,,,,,,,,,,,,,,,,
5d60615e-6773-4356-96c1-346630aa986f,33,3857292,1,00:01:12.647,1,12,2,Ball Recovery,6,770,Germany,1,Regular Play,770,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,41.4,13.9,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,04c0579a-52a9-443d-b09a-ef7a8eaf13b2,,,,,,,,,,,,,,,,,,,,,,,
5559b2ac-e367-45a8-84b9-789914212231,34,3857292,1,00:01:12.647,1,12,43,Carries,6,770,Germany,1,Regular Play,770,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,41.4,13.9,39.8,14.7,,,1.299382,true,false,,,,,,,,,,,,,,false,,,,false,false,0.013349387,0.009568121,0.0037812656,0.010755499,0.017103376,-0.006347877,0.010129143,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"04c0579a-52a9-443d-b09a-ef7a8eaf13b2, 5d60615e-6773-4356-96c1-346630aa986f, dac7172d-5028-43b7-a396-0295eefab99e",,,,,,,,,,,,,,,,,,,,,,,
dac7172d-5028-43b7-a396-0295eefab99e,35,3857292,1,00:01:13.946,1,13,30,Pass,6,770,Germany,1,Regular Play,770,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,39.8,14.7,10.7,37.3,,,2.173252,false,false,,,5570,Manuel Neuer,36.84522,2.4812636,1,Ground Pass,false,false,false,,,false,,,,false,false,0.009505272,0.013349387,-0.003844115,0.011758118,0.010755499,0.001002619,-0.004846734,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,d9379314-39d8-402a-9950-bc10f865b209,,,,,,,,,,,,,,,38,Midfield third - Left - Backwards - Long - Ground Pass,0.9990276473,0.9976688027,,,,,
d9379314-39d8-402a-9950-bc10f865b209,36,3857292,1,00:01:16.120,1,16,42,Ball Receipt*,6,770,Germany,1,Regular Play,770,Germany,5570,Manuel Neuer,1,Goalkeeper,10.7,37.3,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,dac7172d-5028-43b7-a396-0295eefab99e,,,,,,,,,,,,,,,,,,,,,,,
31d4f1b0-a3d7-45bc-95fb-bbbc059db811,37,3857292,1,00:01:16.120,1,16,43,Carries,6,770,Germany,1,Regular Play,770,Germany,5570,Manuel Neuer,1,Goalkeeper,10.7,37.3,10.7,37.3,,,1.146791,false,false,,,,,,,,,,,,,,false,,,,false,false,0.009505272,0.009505272,0.0,0.011758118,0.011758118,0.0,0.0,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"40e5992d-e2fe-4b5c-a241-61f185259f2a, d9379314-39d8-402a-9950-bc10f865b209",,,,,,,,,,,,,,,,,,,,,,,
40e5992d-e2fe-4b5c-a241-61f185259f2a,38,3857292,1,00:01:17.267,1,17,30,Pass,6,770,Germany,1,Regular Play,770,Germany,5570,Manuel Neuer,1,Goalkeeper,10.7,37.3,28.6,57.8,,,2.320681,false,false,,,5579,Joshua Kimmich,27.215069,0.8530033,1,Ground Pass,false,false,false,,,false,,,,false,false,0.012516046,0.009505272,0.003010774,0.011365293,0.011758118,-3.928253E-4,0.0034035994,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,b161aec1-c0e0-41bd-a89f-b03904313f02,,,,,,,,,,,,,,,44,Defensive third - Center - To right - Short - Ground Pass,0.7186874461,0.9926559925,,,,,
b161aec1-c0e0-41bd-a89f-b03904313f02,39,3857292,1,00:01:19.587,1,19,42,Ball Receipt*,6,770,Germany,1,Regular Play,770,Germany,5579,Joshua Kimmich,2,Right Back,28.6,57.8,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,40e5992d-e2fe-4b5c-a241-61f185259f2a,,,,,,,,,,,,,,,,,,,,,,,
4f8e0cd4-21f6-495a-9b0f-b1e5d541c389,40,3857292,1,00:01:19.587,1,19,43,Carries,6,770,Germany,1,Regular Play,770,Germany,5579,Joshua Kimmich,2,Right Back,28.6,57.8,53.8,65.4,,,4.68622,false,false,,,,,,,,,,,,,,false,,,,false,false,0.016005196,0.012516046,0.0034891497,0.010350983,0.011365293,-0.0010143099,0.0045034597,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"b161aec1-c0e0-41bd-a89f-b03904313f02, dccd097a-12dd-4631-8a96-595f675fcb61",,,,,,,,,,,,,,,,,,,,,,,
dccd097a-12dd-4631-8a96-595f675fcb61,41,3857292,1,00:01:24.273,1,24,30,Pass,6,770,Germany,1,Regular Play,770,Germany,5579,Joshua Kimmich,2,Right Back,53.8,65.4,44.1,58.3,,,1.107929,false,false,,,6322,Niklas Süle,12.020815,-2.5097382,1,Ground Pass,false,false,false,,,false,,,,false,false,0.0146844825,0.016005196,-0.0013207132,0.010139965,0.010350983,-2.110172E-4,-0.001109696,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,45760ae5-57a2-4dd2-ac50-2856b8cbbbb7,,,,,,,,,,,,,,,36,Midfield third - Right - Backwards - Short - Ground Pass,0.8718242008,0.9861198664,,,,,
45760ae5-57a2-4dd2-ac50-2856b8cbbbb7,42,3857292,1,00:01:25.381,1,25,42,Ball Receipt*,6,770,Germany,1,Regular Play,770,Germany,6322,Niklas Süle,3,Right Center Back,44.1,58.3,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,dccd097a-12dd-4631-8a96-595f675fcb61,,,,,,,,,,,,,,,,,,,,,,,
a3cfd41f-6c93-4ff0-a7ed-39a559bbddf5,43,3857292,1,00:01:25.381,1,25,43,Carries,6,770,Germany,1,Regular Play,770,Germany,6322,Niklas Süle,3,Right Center Back,44.1,58.3,44.1,58.3,,,0.951056,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0146844825,0.0146844825,0.0,0.010139965,0.010139965,0.0,0.0,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"3e05edc6-ccb4-46f3-af1d-229ba4a3f72f, 45760ae5-57a2-4dd2-ac50-2856b8cbbbb7",,,,,,,,,,,,,,,,,,,,,,,
3e05edc6-ccb4-46f3-af1d-229ba4a3f72f,44,3857292,1,00:01:26.332,1,26,30,Pass,6,770,Germany,1,Regular Play,770,Germany,6322,Niklas Süle,3,Right Center Back,44.1,58.3,45.6,26.0,,,1.179093,false,false,,,3167,Antonio Rüdiger,32.334812,-1.52439,1,Ground Pass,false,false,false,,,false,,,,false,false,0.016011296,0.0146844825,0.0013268134,0.010592914,0.010139965,4.529487E-4,8.738646E-4,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1ed00dce-6a27-49eb-9b61-8b9749b2bb0c,,,,,,,,,,,,,,,26,Midfield third - Center - To left - Short - Ground Pass,0.7966123458,0.9967470169,,,,,
